Utilisateur,0
0,1.4398373983739838
3,1.2313725490196077
9,1.6270833333333334
28,1.6336021505376344
40,1.7513071895424837
44,1.4043859649122805
47,0.9362139917695473
49,0.9038888888888889
55,1.064341085271318
71,1.2782608695652173
77,1.674814814814815
79,0.8973333333333334
86,1.12875
88,0.8924731182795699
97,1.1388888888888888
103,1.1797872340425533
104,1.2277777777777779
107,0.5954545454545455
109,0.896031746031746
113,1.34375
114,1.0355263157894736
117,1.4525000000000001
118,1.0722222222222222
132,2.183333333333333
134,1.829251700680272
138,1.6554054054054055
142,0.6807971014492754
144,2.0630434782608695
146,1.2947916666666666
155,0.9170454545454546
162,1.0546511627906976
163,1.2564814814814815
171,0.9238738738738739
190,2.171111111111111
196,5.231159420289855
204,0.9083333333333333
213,1.1825757575757576
234,0.5700000000000001
237,0.8545454545454546
255,0.3111111111111111
256,1.4273504273504272
258,1.412051282051282
278,1.6043478260869566
283,1.9211382113821138
294,0.86
324,1.1411347517730495
330,1.0271428571428571
331,1.2530864197530864
332,1.8066666666666669
334,0.9699074074074073
336,1.1866666666666668
337,1.1916666666666667
340,1.1085585585585587
343,1.6545454545454545
351,0.9902298850574713
353,0.8495495495495496
366,1.2877192982456138
367,1.2352201257861635
369,1.262719298245614
379,1.1066666666666667
381,2.013541666666667
386,0.6787234042553191
392,1.1236842105263158
393,1.1405555555555555
394,0.7446078431372549
402,0.94375
408,0.8593137254901961
421,1.9277777777777778
423,1.2694444444444446
430,1.7883333333333333
445,1.3616666666666668
453,0.7416666666666667
462,0.5637651821862347
487,1.4844444444444445
490,0.9858024691358024
497,1.823015873015873
505,0.8574712643678162
507,1.454761904761905
511,0.9477011494252873
536,1.1034591194968553
537,1.3949367088607594
541,3.808333333333333
552,0.899074074074074
574,0.7145833333333333
579,2.058333333333333
581,0.781578947368421
601,0.9571428571428572
605,1.8266666666666667
614,0.7
622,1.0206349206349208
625,0.45
641,0.9827586206896551
656,2.1666666666666665
670,0.6333333333333333
672,0.9162037037037037
673,1.4492424242424242
677,0.9064102564102564
686,1.0229166666666667
697,1.4333333333333333
702,1.5858156028368795
703,1.5683333333333331
707,3.0035353535353537
708,1.422222222222222
711,1.3294871794871796
712,0.8387254901960783
724,1.3650537634408602
728,1.5303418803418802
731,1.3620689655172413
750,1.0514285714285714
754,1.4357142857142857
758,1.512820512820513
759,0.9333333333333333
761,1.3744444444444446
769,1.1057017543859649
771,1.4446078431372549
774,1.4416666666666667
779,2.0210526315789474
792,0.9011363636363636
794,0.7565476190476191
796,1.545238095238095
801,1.0166666666666666
806,1.0449275362318842
815,0.9266666666666666
818,3.7416666666666667
823,1.5695121951219513
824,0.025
825,1.460441767068273
827,0.5893939393939395
832,1.1277777777777778
835,1.2156462585034014
841,2.519047619047619
843,1.246078431372549
862,1.4004629629629628
863,2.3629629629629627
885,0.943421052631579
887,1.032795698924731
888,1.8875
891,0.99
892,1.0724043715846994
896,0.5248148148148147
897,0.8898148148148147
898,1.2137254901960786
911,1.45
924,1.2478260869565216
931,1.1205128205128205
946,1.2845833333333334
958,1.6029761904761906
961,1.078888888888889
973,5.205555555555555
986,0.8805555555555556
988,0.8076388888888889
995,0.8777777777777778
