Utilisateur,0
0,59.03333333333333
3,41.86666666666667
9,78.1
28,101.28333333333333
40,89.31666666666666
44,53.36666666666667
47,75.83333333333333
49,27.116666666666667
55,45.766666666666666
71,58.8
77,75.36666666666666
79,44.86666666666667
86,45.15
88,27.666666666666668
97,37.583333333333336
103,55.45
104,11.05
107,19.65
109,37.63333333333333
113,32.25
114,39.35
117,29.05
118,41.81666666666667
132,24.016666666666666
134,89.63333333333334
138,61.25
142,31.316666666666666
144,47.45
146,62.15
155,40.35
162,45.35
163,45.233333333333334
171,34.18333333333333
190,32.56666666666667
196,360.95
204,36.333333333333336
213,52.03333333333333
234,2.85
237,28.2
255,2.8
256,55.666666666666664
258,91.78333333333333
278,73.8
283,78.76666666666667
294,4.3
324,53.63333333333333
330,35.95
331,33.833333333333336
332,45.166666666666664
334,34.916666666666664
336,47.46666666666667
337,30.983333333333334
340,41.016666666666666
343,72.8
351,28.716666666666665
353,31.433333333333334
366,24.466666666666665
367,65.46666666666667
369,47.983333333333334
379,38.733333333333334
381,32.21666666666667
386,31.9
392,21.35
393,34.21666666666667
394,25.316666666666666
402,30.2
408,58.43333333333333
421,28.916666666666668
423,53.31666666666667
430,53.65
445,54.46666666666667
453,17.8
462,139.25
487,22.266666666666666
490,26.616666666666667
497,76.56666666666666
505,24.866666666666667
507,40.733333333333334
511,27.483333333333334
536,58.483333333333334
537,110.2
541,15.233333333333333
552,32.36666666666667
574,17.15
579,20.583333333333332
581,44.55
601,53.6
605,54.8
614,0.7
622,42.86666666666667
625,4.05
641,28.5
656,10.833333333333334
670,0.6333333333333333
672,32.983333333333334
673,31.883333333333333
677,23.566666666666666
686,8.183333333333334
697,47.3
702,74.53333333333333
703,47.05
707,99.11666666666666
708,42.666666666666664
711,51.85
712,57.03333333333333
724,42.31666666666667
728,59.68333333333333
731,39.5
750,36.8
754,10.05
758,39.333333333333336
759,15.866666666666667
761,41.233333333333334
769,42.016666666666666
771,49.11666666666667
774,51.9
779,38.4
792,39.65
794,21.183333333333334
796,43.266666666666666
801,1.0166666666666666
806,48.06666666666667
815,41.7
818,7.483333333333333
823,64.35
824,0.1
825,121.21666666666667
827,6.483333333333333
832,40.6
835,59.56666666666667
841,17.633333333333333
843,21.183333333333334
862,50.416666666666664
863,21.266666666666666
885,35.85
887,64.03333333333333
888,45.3
891,14.85
892,65.41666666666667
896,23.616666666666667
897,32.03333333333333
898,20.633333333333333
911,69.6
924,57.4
931,14.566666666666666
946,51.38333333333333
958,89.76666666666667
961,48.55
973,15.616666666666667
986,26.416666666666668
988,38.766666666666666
995,34.233333333333334
